t,Ax,Ay,Az,Gx,Gy,Gz
3.0869999998249114,-0.006320081549439347,0.007441386340468909,0.9941896024464831,0.0,0.0,-0.001
3.156999999890104,-0.003567787971457696,0.006014271151885831,0.9944954128440366,0.0,0.0,0.0
3.226999999722466,-0.006523955147808359,0.005198776758409785,0.9941896024464831,0.0,0.0,0.0
3.2969999997876585,-0.004485219164118247,0.008664627930682976,0.9942915392456676,0.0,0.0,-0.001
3.368000000016764,-0.00672782874617737,0.0031600407747196736,0.9938837920489296,0.0,0.0,0.0
3.4379999998491257,-0.003669724770642202,0.010601427115188583,0.9936799184505606,0.0,0.0,-0.001
3.5079999999143183,-0.005708460754332313,0.006829765545361876,0.9944954128440366,0.0,0.0,0.0
3.577999999979511,-0.004689092762487258,0.006218144750254842,0.9945973496432211,0.0,0.0,0.001
3.647999999811873,-0.0069317023445463815,0.004077471967380224,0.9948012232415901,0.0,0.0,0.0
3.7179999998770654,-0.004383282364933741,0.009683995922528032,0.9943934760448522,0.0,0.0,0.0
3.787999999942258,-0.004791029561671763,0.0050968399592252805,0.9939857288481141,0.0,0.0,0.0
3.8589999999385327,-0.007135575942915392,0.007543323139653416,0.9941896024464831,0.001,0.0,0.0
3.9289999997708946,-0.004383282364933741,0.007849133537206931,0.9941896024464831,0.0,0.0,0.0
3.9989999998360872,-0.006422018348623853,0.005198776758409785,0.9943934760448522,0.0,0.0,0.0
4.06899999990128,-0.006320081549439347,0.008053007135575942,0.9946992864424056,0.0,0.0,0.0
4.138999999733642,-0.004587155963302752,0.005810397553516819,0.9943934760448522,0.0,0.0,0.0
4.208999999798834,-0.006014271151885831,0.005810397553516819,0.9948012232415901,0.0,0.0,0.0
4.28000000002794,-0.004281345565749235,0.007747196738022426,0.9942915392456676,0.0,0.0,0.0
4.349999999860302,-0.005402650356778797,0.0056065239551478085,0.9940876656472987,0.0,0.0,0.0
4.419999999925494,-0.003975535168195718,0.007033639143730887,0.9943934760448522,0.0,0.0,0.0
4.489999999990687,-0.007033639143730887,0.00672782874617737,0.9946992864424056,0.0,0.0,0.0
4.559999999823049,-0.004179408766564729,0.00672782874617737,0.9942915392456676,0.0,0.0,0.0
4.629999999888241,-0.007747196738022426,0.006014271151885831,0.9941896024464831,0.0,0.0,0.0
4.700999999884516,-0.001019367991845056,0.007033639143730887,0.9942915392456676,0.0,0.0,-0.001
4.770999999949709,-0.008154943934760447,0.006625891946992864,0.9941896024464831,0.0,0.0,0.0
4.8409999997820705,-0.0019367991845056064,0.006829765545361876,0.9941896024464831,0.0,0.0,0.0
4.910999999847263,-0.008460754332313965,0.005912334352701325,0.9943934760448522,0.0,0.0,0.0
4.980999999912456,-0.0021406727828746177,0.008460754332313965,0.9938837920489296,0.0,-0.001,0.0
5.050999999977648,-0.009072375127421,0.003975535168195718,0.9949031600407746,0.0,0.0,0.0
5.12099999981001,-0.0025484199796126403,0.008256880733944955,0.9945973496432211,0.0,0.0,0.0
5.191999999806285,-0.00856269113149847,0.00672782874617737,0.9938837920489296,0.0,0.0,0.0
5.2619999998714775,-0.0021406727828746177,0.004077471967380224,0.9937818552497452,0.0,0.0,0.0
5.331999999703839,-0.007543323139653416,0.009276248725790009,0.9939857288481141,0.0,0.0,0.0
5.401999999769032,-0.0025484199796126403,0.003873598369011213,0.9938837920489296,0.0,0.0,0.0
5.471999999834225,-0.0069317023445463815,0.008460754332313965,0.9948012232415901,0.0,0.0,-0.001
5.541999999899417,-0.0031600407747196736,0.005810397553516819,0.9940876656472987,0.0,0.0,0.0
5.612999999895692,-0.006829765545361876,0.004892966360856269,0.9945973496432211,0.0,0.0,0.0
5.6829999999608845,-0.003975535168195718,0.008970438328236494,0.9944954128440366,0.0,0.0,0.0
5.752999999793246,-0.006320081549439347,0.004179408766564729,0.9944954128440366,0.0,0.0,0.0
5.822999999858439,-0.004791029561671763,0.008053007135575942,0.9938837920489296,0.0,0.0,0.0
5.8929999999236315,-0.0050968399592252805,0.005810397553516819,0.9937818552497452,0.0,0.0,0.0
5.962999999988824,-0.005198776758409785,0.006218144750254842,0.9941896024464831,0.0,0.0,0.0
6.033999999752268,-0.003669724770642202,0.008460754332313965,0.9943934760448522,0.0,0.0,0.0
6.103999999817461,-0.006116207951070336,0.004077471967380224,0.9941896024464831,0.0,0.0,0.0
6.173999999882653,-0.004587155963302752,0.008460754332313965,0.9943934760448522,0.0,0.0,0.0
6.243999999947846,-0.0069317023445463815,0.006422018348623853,0.9941896024464831,0.0,0.0,0.0
6.313999999780208,-0.003771661569826708,0.005504587155963303,0.9944954128440366,0.0,0.0,0.0
6.3839999998454005,-0.006218144750254842,0.007951070336391437,0.9941896024464831,0.0,0.0,0.0
6.454999999841675,-0.003669724770642202,0.004892966360856269,0.9937818552497452,0.0,0.0,0.0
6.524999999906868,-0.006320081549439347,0.008970438328236494,0.9945973496432211,0.0,0.0,0.0
6.59499999997206,-0.003669724770642202,0.006218144750254842,0.9942915392456676,0.0,0.0,0.0
6.665000000037253,-0.007237512742099897,0.006116207951070336,0.9945973496432211,0.0,0.0,0.0
6.734999999869615,-0.004077471967380224,0.007339449541284404,0.9938837920489296,0.0,0.0,0.0
6.804999999934807,-0.007033639143730887,0.0050968399592252805,0.9944954128440366,0.0,0.0,0.0
6.875,-0.003363914373088685,0.007951070336391437,0.9936799184505606,0.0,0.0,0.0
6.945999999763444,-0.006422018348623853,0.006523955147808359,0.9944954128440366,0.0,0.0,0.0
7.015999999828637,-0.003771661569826708,0.0056065239551478085,0.9940876656472987,0.0,0.0,0.0
7.085999999893829,-0.00672782874617737,0.0069317023445463815,0.9946992864424056,0.0,0.0,0.0
7.155999999959022,-0.003567787971457696,0.005810397553516819,0.9946992864424056,0.0,0.0,0.0
7.225999999791384,-0.006320081549439347,0.007339449541284404,0.9941896024464831,0.0,0.0,0.0
7.295999999856576,-0.004587155963302752,0.006116207951070336,0.9936799184505606,0.0,0.0,0.0
7.366999999852851,-0.006116207951070336,0.006625891946992864,0.9939857288481141,0.0,0.0,0.0
7.436999999918044,-0.004077471967380224,0.006829765545361876,0.9938837920489296,0.0,0.0,0.0
7.5069999997504056,-0.006320081549439347,0.005810397553516819,0.9946992864424056,0.0,0.0,0.0
7.576999999815598,-0.004994903160040774,0.007339449541284404,0.9943934760448522,0.0,0.0,0.0
7.646999999880791,-0.005300713557594291,0.006218144750254842,0.9946992864424056,0.0,0.0,0.0
7.716999999713153,-0.004791029561671763,0.007135575942915392,0.9938837920489296,0.0,0.0,0.0
7.787999999942258,-0.0056065239551478085,0.006625891946992864,0.9943934760448522,0.0,0.0,0.0
7.858000000007451,-0.005810397553516819,0.006116207951070336,0.9940876656472987,0.0,0.0,0.0
7.9279999998398125,-0.005504587155963303,0.008256880733944955,0.9938837920489296,0.0,0.0,0.0
7.997999999905005,-0.0056065239551478085,0.005810397553516819,0.9945973496432211,0.0,0.0,0.0
8.067999999970198,-0.005504587155963303,0.007237512742099897,0.9939857288481141,0.0,0.0,0.0
8.13799999980256,-0.005708460754332313,0.007237512742099897,0.9945973496432211,0.0,0.0,0.0
8.207999999867752,-0.004077471967380224,0.0056065239551478085,0.9941896024464831,0.0,0.0,0.0
8.278999999864027,-0.005810397553516819,0.007951070336391437,0.9934760448521917,0.0,0.0,0.0
8.34899999992922,-0.004791029561671763,0.006014271151885831,0.9944954128440366,0.0,0.0,0.0
8.418999999761581,-0.006116207951070336,0.006829765545361876,0.9935779816513761,0.0,0.0,0.0
8.488999999826774,-0.004587155963302752,0.006829765545361876,0.9934760448521917,0.0,0.0,0.0
8.558999999891967,-0.005810397553516819,0.006116207951070336,0.9938837920489296,0.0,0.0,0.0
8.62899999995716,-0.003567787971457696,0.00672782874617737,0.9941896024464831,0.0,0.0,0.0
8.699999999953434,-0.006116207951070336,0.006422018348623853,0.9943934760448522,0.0,0.0,0.0
8.770000000018626,-0.004179408766564729,0.0069317023445463815,0.9940876656472987,0.0,0.0,0.0
8.839999999850988,-0.006116207951070336,0.006625891946992864,0.9946992864424056,0.0,0.0,0.0
8.909999999916181,-0.004281345565749235,0.006116207951070336,0.9935779816513761,0.0,0.0,0.0
8.979999999981374,-0.006116207951070336,0.006829765545361876,0.9940876656472987,0.0,0.0,0.0
9.050000000046566,-0.005504587155963303,0.006014271151885831,0.9941896024464831,0.0,0.0,0.0
9.12099999981001,-0.005912334352701325,0.007033639143730887,0.9944954128440366,0.0,0.0,0.0
9.190999999875203,-0.004587155963302752,0.006625891946992864,0.9939857288481141,0.0,0.0,-0.001
9.260999999940395,-0.005198776758409785,0.006829765545361876,0.9945973496432211,0.0,0.0,0.0
9.330999999772757,-0.004281345565749235,0.0076452599388379195,0.9941896024464831,0.001,0.0,0.0
9.40099999983795,-0.005300713557594291,0.006625891946992864,0.9944954128440366,0.0,0.0,0.0
9.470999999903142,-0.004994903160040774,0.007033639143730887,0.9938837920489296,0.0,0.0,0.0
9.540999999968335,-0.005912334352701325,0.00672782874617737,0.9942915392456676,0.0,0.0,0.0
9.611999999731779,-0.0050968399592252805,0.006625891946992864,0.9940876656472987,0.0,0.0,0.0
9.681999999796972,-0.005198776758409785,0.007339449541284404,0.9936799184505606,0.0,0.0,0.0
9.751999999862164,-0.005504587155963303,0.0069317023445463815,0.9940876656472987,0.0,0.0,0.0
9.821999999927357,-0.005198776758409785,0.006523955147808359,0.9936799184505606,0.0,0.0,0.0
9.891999999759719,-0.005300713557594291,0.006320081549439347,0.9937818552497452,0.0,0.0,0.0
9.961999999824911,-0.004994903160040774,0.006523955147808359,0.9939857288481141,0.0,0.0,0.0
10.032999999821186,-0.005300713557594291,0.007441386340468909,0.9939857288481141,0.0,0.0,0.0
10.102999999886379,-0.004587155963302752,0.006014271151885831,0.9941896024464831,0.0,0.0,0.0
10.172999999951571,-0.005300713557594291,0.006320081549439347,0.9948012232415901,0.0,0.0,0.0
10.243000000016764,-0.004892966360856269,0.006625891946992864,0.9941896024464831,0.0,0.0,0.0
10.312999999849126,-0.005912334352701325,0.007543323139653416,0.9940876656472987,0.0,0.0,0.0
10.382999999914318,-0.005198776758409785,0.0069317023445463815,0.9941896024464831,0.0,0.0,0.0
10.453999999910593,-0.005504587155963303,0.006116207951070336,0.9941896024464831,0.0,0.0,0.0
10.523999999742955,-0.004179408766564729,0.0069317023445463815,0.9940876656472987,0.0,0.0,0.0
10.593999999808148,-0.0056065239551478085,0.006320081549439347,0.9936799184505606,0.0,0.0,0.0
10.66399999987334,-0.004485219164118247,0.007033639143730887,0.9938837920489296,0.0,0.0,0.0
10.733999999938533,-0.006218144750254842,0.006829765545361876,0.9943934760448522,0.0,0.0,0.0
10.803999999770895,-0.0050968399592252805,0.006116207951070336,0.9941896024464831,0.0,0.0,-0.001
10.875,-0.006116207951070336,0.006829765545361876,0.9943934760448522,0.0,0.0,0.0
10.944999999832362,-0.004689092762487258,0.006523955147808359,0.9943934760448522,0.0,0.0,0.0
11.014999999897555,-0.005300713557594291,0.006422018348623853,0.9938837920489296,0.0,0.0,0.0
11.084999999962747,-0.004689092762487258,0.006829765545361876,0.9935779816513761,0.0,0.0,0.0
11.15500000002794,-0.005810397553516819,0.006116207951070336,0.9939857288481141,0.0,0.0,0.0
11.224999999860302,-0.004689092762487258,0.00672782874617737,0.9942915392456676,0.0,0.0,0.0
11.294999999925494,-0.004587155963302752,0.006523955147808359,0.9935779816513761,0.0,0.0,0.0
11.365999999921769,-0.005810397553516819,0.007237512742099897,0.9948012232415901,0.0,0.0,0.0
11.435999999986961,-0.005198776758409785,0.0069317023445463815,0.9944954128440366,-0.001,0.0,0.0
11.505999999819323,-0.004383282364933741,0.006116207951070336,0.9943934760448522,0.0,0.0,0.0
11.575999999884516,-0.004485219164118247,0.006625891946992864,0.9934760448521917,0.0,0.0,0.0
11.645999999949709,-0.005402650356778797,0.0069317023445463815,0.9941896024464831,0.001,0.0,0.0
11.71599999978207,-0.004587155963302752,0.006320081549439347,0.9945973496432211,0.0,0.0,0.0
11.786999999778345,-0.005300713557594291,0.0056065239551478085,0.9941896024464831,0.0,0.0,0.0
11.856999999843538,-0.005708460754332313,0.006422018348623853,0.9948012232415901,0.0,0.0,0.0
11.92699999990873,-0.004892966360856269,0.007339449541284404,0.9941896024464831,0.0,0.0,0.0
11.996999999741092,-0.0050968399592252805,0.006422018348623853,0.9954128440366973,0.0,0.0,0.0
12.066999999806285,-0.005402650356778797,0.006829765545361876,0.9941896024464831,0.0,0.0,0.0
12.136999999871477,-0.004892966360856269,0.006320081549439347,0.9945973496432211,0.0,0.0,0.0
12.207999999867752,-0.005810397553516819,0.006116207951070336,0.9945973496432211,0.0,0.0,0.0
12.277999999932945,-0.004892966360856269,0.0069317023445463815,0.9937818552497452,0.001,0.0,0.0
12.347999999998137,-0.004791029561671763,0.007237512742099897,0.9948012232415901,0.0,0.0,0.0
12.4179999998305,-0.005300713557594291,0.006116207951070336,0.9935779816513761,0.0,0.0,0.0
12.487999999895692,-0.005810397553516819,0.006523955147808359,0.9942915392456676,0.0,0.0,0.0
12.557999999960884,-0.005300713557594291,0.006320081549439347,0.9941896024464831,0.0,0.0,0.0
12.627999999793246,-0.004892966360856269,0.00672782874617737,0.9935779816513761,0.0,0.0,0.0
12.698999999789521,-0.005810397553516819,0.00672782874617737,0.9935779816513761,0.0,0.0,0.0
12.768999999854714,-0.005504587155963303,0.005810397553516819,0.9936799184505606,0.0,0.0,0.0
12.838999999919906,-0.0056065239551478085,0.006625891946992864,0.9946992864424056,0.0,0.0,0.0
12.908999999752268,-0.006014271151885831,0.006218144750254842,0.9939857288481141,0.0,0.0,0.0
12.97899999981746,-0.005300713557594291,0.006523955147808359,0.9937818552497452,0.0,0.0,0.0
13.048999999882653,-0.004689092762487258,0.00672782874617737,0.9940876656472987,0.0,0.0,0.0
13.119999999878928,-0.004892966360856269,0.0069317023445463815,0.9937818552497452,0.0,0.0,0.0
13.18999999994412,-0.006116207951070336,0.006625891946992864,0.9938837920489296,0.0,0.0,0.0
13.260000000009313,-0.004994903160040774,0.006218144750254842,0.9940876656472987,0.0,0.0,0.0
13.329999999841675,-0.005300713557594291,0.0069317023445463815,0.9941896024464831,0.0,0.0,0.0
13.399999999906868,-0.005198776758409785,0.00672782874617737,0.9946992864424056,0.0,0.0,0.0
13.46999999997206,-0.004485219164118247,0.007033639143730887,0.9945973496432211,0.0,0.0,0.0
13.540999999968335,-0.005810397553516819,0.006625891946992864,0.9940876656472987,0.0,0.0,0.0
13.610999999800697,-0.004892966360856269,0.006320081549439347,0.993374108053007,0.0,0.0,0.0
13.68099999986589,-0.005402650356778797,0.006422018348623853,0.9938837920489296,0.0,0.0,0.0
13.750999999931082,-0.005402650356778797,0.006625891946992864,0.9941896024464831,0.0,0.0,0.0
13.820999999763444,-0.0050968399592252805,0.006625891946992864,0.9942915392456676,0.0,0.0,0.0
13.890999999828637,-0.005300713557594291,0.007135575942915392,0.9944954128440366,0.0,0.0,0.0
13.961999999824911,-0.005504587155963303,0.006320081549439347,0.9948012232415901,0.0,0.0,0.0
14.031999999890104,-0.004485219164118247,0.006422018348623853,0.9946992864424056,0.0,0.0,0.0
14.101999999722466,-0.006014271151885831,0.006116207951070336,0.993374108053007,0.0,0.0,0.0
14.171999999787658,-0.004077471967380224,0.007033639143730887,0.9944954128440366,0.0,0.0,0.0
14.241999999852851,-0.006116207951070336,0.006625891946992864,0.993374108053007,0.0,0.0,0.0
14.311999999918044,-0.003873598369011213,0.006218144750254842,0.9941896024464831,0.0,0.0,0.0
14.381999999750406,-0.004281345565749235,0.006625891946992864,0.9944954128440366,0.0,0.0,0.0
14.452999999979511,-0.005198776758409785,0.006523955147808359,0.9940876656472987,0.0,0.0,0.0
14.522999999811873,-0.004791029561671763,0.007747196738022426,0.9949031600407746,0.0,0.0,0.0
14.592999999877065,-0.005300713557594291,0.004994903160040774,0.9941896024464831,0.0,0.0,0.0
14.662999999942258,-0.004281345565749235,0.006320081549439347,0.9941896024464831,0.0,0.0,0.0
14.73300000000745,-0.006218144750254842,0.006523955147808359,0.9944954128440366,0.0,0.0,0.0
14.802999999839813,-0.004077471967380224,0.006218144750254842,0.9937818552497452,0.0,0.0,0.0
14.873999999836087,-0.006523955147808359,0.00672782874617737,0.9940876656472987,0.0,0.0,0.0
14.94399999990128,-0.004485219164118247,0.006422018348623853,0.9937818552497452,0.0,0.0,0.0
15.013999999733642,-0.005708460754332313,0.007033639143730887,0.9951070336391438,0.0,0.0,0.0
15.083999999798834,-0.005810397553516819,0.006320081549439347,0.9948012232415901,0.0,0.0,0.0
15.153999999864027,-0.004383282364933741,0.0056065239551478085,0.9944954128440366,0.0,-0.001,0.0
15.22399999992922,-0.004485219164118247,0.0069317023445463815,0.9940876656472987,0.0,-0.001,0.0
15.294999999925494,-0.003975535168195718,0.008766564729867482,0.9935779816513761,0.0,0.001,0.0
15.364999999990687,-0.006116207951070336,0.005300713557594291,0.9946992864424056,0.0,0.001,-0.001
15.434999999823049,-0.004179408766564729,0.007951070336391437,0.9941896024464831,0.0,0.0,0.0
15.504999999888241,-0.005912334352701325,0.006829765545361876,0.9950050968399593,0.0,0.001,0.0
15.574999999953434,-0.007339449541284404,0.005708460754332313,0.9964322120285423,0.0,0.001,0.0
15.645000000018626,-0.0031600407747196736,0.007747196738022426,0.9930682976554537,0.001,-0.003,0.0
15.714999999850988,-0.0056065239551478085,0.006116207951070336,0.9942915392456676,0.0,-0.001,0.0
15.785999999847263,-0.004892966360856269,0.007237512742099897,0.9936799184505606,0.0,0.0,-0.001
15.855999999912456,-0.006014271151885831,0.005300713557594291,0.9944954128440366,0.001,-0.002,0.0
15.925999999977648,-0.004383282364933741,0.007849133537206931,0.9941896024464831,0.0,0.0,0.0
15.99599999981001,-0.006116207951070336,0.007441386340468909,0.9916411824668705,0.0,0.0,-0.001
16.065999999875203,-0.003771661569826708,0.004077471967380224,0.9942915392456676,0.001,0.0,0.0
16.135999999940395,-0.0056065239551478085,0.009378185524974516,0.9948012232415901,0.001,0.001,0.0
16.20699999970384,-0.004383282364933741,0.004383282364933741,0.9946992864424056,0.0,0.0,-0.001
16.276999999769032,-0.005198776758409785,0.008154943934760447,0.9931702344546381,0.001,0.001,0.0
16.346999999834225,-0.003567787971457696,0.005402650356778797,0.9944954128440366,0.0,0.002,0.0
16.416999999899417,-0.0076452599388379195,0.006829765545361876,0.9941896024464831,0.0,-0.001,0.0
16.48699999973178,-0.0022426095820591236,0.007951070336391437,0.9930682976554537,0.0,-0.002,0.0
16.55699999979697,-0.007339449541284404,0.006116207951070336,0.9945973496432211,0.0,0.001,0.0
16.627999999793246,-0.0031600407747196736,0.007237512742099897,0.9946992864424056,0.0,-0.001,-0.001
16.69799999985844,-0.007033639143730887,0.006116207951070336,0.9941896024464831,0.0,0.0,0.0
16.76799999992363,-0.0031600407747196736,0.008053007135575942,0.9939857288481141,0.0,0.0,0.0
16.837999999988824,-0.006625891946992864,0.0069317023445463815,0.9938837920489296,0.0,0.0,0.0
16.907999999821186,-0.003363914373088685,0.006625891946992864,0.992966360856269,0.0,0.0,0.0
16.97799999988638,-0.005912334352701325,0.006625891946992864,0.9964322120285423,0.0,0.0,0.0
17.048999999882653,-0.004892966360856269,0.007033639143730887,0.9936799184505606,0.0,0.002,0.0
17.118999999947846,-0.0056065239551478085,0.007951070336391437,0.9954128440366973,0.001,0.0,0.0
17.188999999780208,-0.001834862385321101,0.006320081549439347,0.9986748216106014,0.003,-0.003,0.0
17.2589999998454,0.00672782874617737,0.009785932721712538,1.0254841997961264,0.026000000000000002,-0.002,-0.021
17.328999999910593,-0.015596330275229357,0.02385321100917431,1.091539245667686,0.196,-0.008,-0.09699999999999999
17.398999999742955,-0.009072375127421,0.0707441386340469,1.0734964322120284,0.7090000000000001,-0.005,-0.016
17.468999999808148,0.008460754332313965,0.1492354740061162,1.0415902140672781,1.237,-0.005,-0.024
17.540000000037253,-0.006320081549439347,0.28338430173292556,1.021814475025484,1.624,-0.027999999999999997,-0.057
17.609999999869615,-0.006422018348623853,0.4223241590214067,0.9498470948012232,2.0340000000000003,-0.03,-0.122
17.679999999934807,-0.019775739041794086,0.5410805300713557,0.8265035677879713,1.962,-0.019,-0.11
17.75,-0.008766564729867482,0.5669724770642202,0.7290519877675841,1.626,0.044000000000000004,0.04
17.819999999832362,0.0031600407747196736,0.664322120285423,0.6146788990825688,1.8330000000000002,0.086,0.105
17.889999999897555,0.003363914373088685,0.7686034658511722,0.5209989806320082,1.801,-0.03,0.047
17.96099999989383,-0.025586136595310907,0.8458715596330275,0.4745158002038736,1.253,0.084,0.039
18.030999999959022,-0.014678899082568808,0.8572884811416921,0.42415902140672784,0.813,0.07400000000000001,-0.027000000000000003
18.100999999791384,-0.023445463812436288,0.877471967380224,0.36289500509684,0.48700000000000004,0.094,-0.087
18.170999999856576,-0.021202854230377165,0.8348623853211008,0.3506625891946993,-0.129,-0.013999999999999999,-0.013999999999999999
18.24099999992177,-0.0327217125382263,0.8255861365953109,0.4511722731906218,-0.733,-0.005,-0.08199999999999999
18.31099999998696,-0.013659531090723752,0.7886850152905198,0.5224260958205912,-0.972,-0.063,0.038
18.381999999750406,-0.02762487257900102,0.7803261977573904,0.6321100917431193,-1.1840000000000002,-0.157,-0.004
18.451999999815598,-0.02497451580020387,0.7142711518858308,0.7431192660550459,-1.276,-0.125,0.013000000000000001
18.52199999988079,0.000509683995922528,0.627624872579001,0.8034658511722732,-1.291,-0.083,0.06
18.591999999713153,0.0034658511722731908,0.5613659531090724,0.8130479102956166,-1.168,-0.11800000000000001,0.003
18.661999999778345,0.019979612640163097,0.49836901121304783,0.8412844036697248,-1.041,-0.102,-0.038
18.731999999843538,0.011926605504587155,0.42833843017329254,0.8697247706422018,-1.037,-0.063,-0.035
18.80199999990873,-0.001834862385321101,0.3849133537206932,0.947196738022426,-0.9540000000000001,0.031,-0.02
18.872999999905005,-0.01111111111111111,0.35382262996941893,0.958511722731906,-0.742,0.063,0.040999999999999995
18.942999999970198,0.01345565749235474,0.31967380224260955,0.9594291539245668,-0.642,0.24,0.136
19.01299999980256,0.003567787971457696,0.23700305810397554,0.9588175331294597,-0.848,0.165,0.121
19.082999999867752,-0.018960244648318046,0.17900101936799184,0.9970438328236494,-0.884,0.001,0.057
19.152999999932945,0.008766564729867482,0.1224260958205912,1.0027522935779816,-0.799,0.018000000000000002,0.027999999999999997
19.222999999998137,-0.0014271151885830783,0.07665647298674821,1.0083588175331295,-0.7020000000000001,0.005,-0.027999999999999997
19.29399999976158,-0.011926605504587155,0.037003058103975535,1.0166156982670742,-0.634,-0.054000000000000006,-0.094
19.363999999826774,-0.03445463812436289,0.007339449541284404,1.0164118246687053,-0.51,-0.015,-0.052000000000000005
19.433999999891967,-0.0056065239551478085,0.0006116207951070336,0.972579001019368,-0.17300000000000001,-0.005,0.011000000000000001
19.50399999995716,-0.005300713557594291,-0.001529051987767584,0.9952089704383281,0.008,-0.005,0.003
19.57399999978952,-0.007033639143730887,0.0014271151885830783,0.9944954128440366,0.009000000000000001,0.02,-0.003
19.643999999854714,-0.008053007135575942,-0.0011213047910295618,0.9941896024464831,0.011000000000000001,0.013000000000000001,-0.009000000000000001
19.71499999985099,-0.008154943934760447,0.003975535168195718,0.9928644240570845,0.03,0.005,-0.006
19.78499999991618,-0.007849133537206931,0.004383282364933741,0.9935779816513761,0.042,-0.026000000000000002,-0.02
